user_id,variant,completed,pre_completion_rate,time_to_complete,support_ticket,form_error,region,device,age,digital_literacy
A001683,control,1,0.614,71.0,0,0,Northern Borders,android,67,0.757
A001684,treatment,1,0.756,95.0,0,0,Makkah,android,23,0.698
A001685,treatment,1,0.746,124.0,0,0,Eastern,web,18,0.799
A001686,treatment,0,0.585,139.0,0,0,Al Bahah,web,68,0.456
A001687,control,1,0.536,162.0,0,0,Madinah,ios,53,0.626
A001688,control,1,0.582,85.0,0,0,Makkah,android,47,0.526
A001689,treatment,1,0.804,132.0,0,0,Makkah,android,33,0.936
A001690,control,1,0.637,128.0,0,0,Hail,ios,39,0.724
A001691,control,1,0.424,153.0,0,0,Jazan,android,37,0.496
A001692,treatment,1,0.479,116.0,0,0,Tabuk,android,24,0.581
A001693,treatment,0,0.233,79.0,0,0,Najran,android,46,0.292
A001694,control,1,0.429,119.0,0,0,Asir,android,21,0.329
A001695,control,1,0.694,120.0,0,0,Qassim,android,24,0.749
A001696,treatment,1,0.571,126.0,0,0,Al Jawf,android,64,0.399
A001697,treatment,1,0.513,194.0,1,0,Northern Borders,android,34,0.5
A001698,control,0,0.315,318.0,0,0,Jazan,ios,59,0.18
A001699,control,1,0.492,177.0,1,0,Al Bahah,web,55,0.643
A001700,treatment,1,0.638,124.0,0,0,Northern Borders,android,20,0.647
A001701,control,0,0.542,131.0,0,0,Northern Borders,android,20,0.566
A001702,treatment,1,0.632,161.0,0,0,Riyadh,android,28,0.561
A001703,control,0,0.701,147.0,0,0,Al Bahah,android,39,0.746
A001704,control,1,0.449,136.0,0,0,Asir,ios,29,0.34
A001705,control,0,0.669,119.0,0,0,Madinah,android,39,0.806
A001706,control,1,0.712,97.0,0,0,Northern Borders,ios,33,0.61
A001707,treatment,0,0.559,233.0,0,0,Al Bahah,android,52,0.552
A001708,control,0,0.215,161.0,0,0,Qassim,ios,39,0.471
A001709,control,1,0.257,149.0,0,0,Tabuk,android,43,0.245
A001710,treatment,0,0.554,113.0,0,0,Jazan,android,21,0.642
A001711,control,1,0.38,107.0,0,0,Hail,android,63,0.256
A001712,control,0,0.715,181.0,0,0,Northern Borders,android,24,0.578
A001713,control,0,0.711,53.0,0,0,Makkah,android,67,0.693
A001714,control,0,0.248,78.0,0,0,Jazan,ios,28,0.184
A001715,treatment,1,0.515,99.0,0,1,Northern Borders,android,60,0.576
A001716,control,0,0.164,125.0,0,0,Qassim,web,23,0.114
A001717,treatment,1,0.526,184.0,0,0,Al Bahah,ios,62,0.591
A001718,control,1,0.544,145.0,0,0,Eastern,web,38,0.503
A001719,control,0,0.69,51.0,0,0,Jazan,android,43,0.774
A001720,treatment,1,0.798,227.0,1,0,Al Bahah,ios,30,0.785
A001721,control,1,0.728,126.0,0,0,Najran,android,50,0.806
A001722,treatment,0,0.504,168.0,0,0,Al Jawf,ios,44,0.401
A001723,treatment,1,0.703,152.0,0,0,Qassim,android,21,0.73
A001724,treatment,1,0.759,109.0,0,0,Eastern,ios,48,0.821
A001725,treatment,1,0.812,45.0,0,0,Jazan,ios,38,0.858
A001726,treatment,1,0.645,177.0,0,0,Hail,android,34,0.682
A001727,control,1,0.808,123.0,0,0,Eastern,ios,39,0.796
A001728,treatment,1,0.515,109.0,0,0,Najran,android,27,0.667
A001729,treatment,0,0.062,110.0,0,0,Madinah,android,43,0.267
A001730,treatment,1,0.413,155.0,0,0,Makkah,ios,19,0.37
A001731,treatment,0,0.433,143.0,0,0,Hail,android,35,0.516
A001732,treatment,1,0.883,252.0,0,0,Al Jawf,android,26,0.805
A001733,treatment,0,0.262,292.0,0,0,Asir,ios,32,0.212
A001734,control,0,0.496,98.0,0,0,Al Bahah,ios,33,0.544
A001735,control,1,0.444,195.0,0,0,Makkah,android,34,0.47
A001736,control,1,0.535,199.0,0,0,Eastern,android,41,0.52
A001737,control,1,0.477,80.0,0,0,Hail,android,24,0.513
A001738,control,0,0.094,121.0,0,0,Madinah,android,31,0.032
A001739,control,0,0.256,153.0,0,0,Riyadh,android,56,0.24
A001740,control,0,0.476,200.0,0,0,Tabuk,android,30,0.515
A001741,control,0,0.448,243.0,0,0,Eastern,web,68,0.562
A001742,treatment,1,0.16,118.0,0,0,Tabuk,ios,38,0.053
A001743,treatment,0,0.624,91.0,0,0,Eastern,ios,68,0.598
A001744,control,0,0.516,148.0,0,0,Jazan,ios,67,0.492
A001745,treatment,0,0.069,109.0,0,0,Tabuk,android,37,0.225
A001746,control,0,0.685,114.0,0,0,Makkah,android,36,0.79
A001747,treatment,1,0.648,172.0,1,0,Al Jawf,web,21,0.66
A001748,treatment,1,0.418,254.0,0,0,Najran,ios,31,0.379
A001749,control,1,0.179,219.0,0,0,Al Bahah,android,54,0.286
A001750,treatment,1,0.651,174.0,0,0,Al Bahah,web,63,0.74
A001751,treatment,0,0.428,92.0,0,0,Hail,android,68,0.304
A001752,control,1,0.798,90.0,0,0,Qassim,android,69,0.805
A001753,control,0,0.755,192.0,0,0,Hail,android,21,0.827
A001754,treatment,0,0.802,188.0,0,1,Al Bahah,android,45,0.736
A001755,control,0,0.262,155.0,0,0,Najran,ios,21,0.387
A001756,control,1,0.398,88.0,0,0,Hail,ios,29,0.39
A001757,control,1,0.194,160.0,0,0,Eastern,android,47,0.218
A001758,control,0,0.569,107.0,0,0,Najran,web,59,0.562
A001759,treatment,0,0.55,132.0,0,0,Najran,android,27,0.296
A001760,treatment,0,0.59,140.0,0,0,Madinah,android,60,0.63
A001761,treatment,0,0.568,122.0,1,0,Qassim,android,34,0.66
A001762,control,1,0.496,146.0,0,0,Hail,android,67,0.68
A001763,control,0,0.577,183.0,0,0,Al Bahah,ios,59,0.629
A001764,control,0,0.274,369.0,0,0,Tabuk,ios,61,0.164
A001765,treatment,0,0.504,140.0,0,0,Hail,ios,50,0.477
A001766,treatment,0,0.272,201.0,0,0,Madinah,android,19,0.223
A001767,treatment,1,0.541,214.0,0,0,Eastern,android,37,0.665
A001768,treatment,0,0.306,113.0,0,0,Makkah,ios,62,0.334
A001769,control,1,0.48,160.0,0,0,Northern Borders,web,64,0.403
A001770,treatment,1,0.74,52.0,0,0,Najran,ios,25,0.856
A001771,treatment,0,0.381,146.0,0,0,Northern Borders,android,24,0.284
A001772,treatment,0,0.712,144.0,0,0,Najran,ios,63,0.799
A001773,treatment,0,0.481,177.0,0,0,Al Jawf,android,26,0.513
A001774,treatment,0,0.451,159.0,0,1,Madinah,android,33,0.308
A001775,treatment,1,0.516,103.0,0,0,Jazan,android,23,0.724
A001776,treatment,0,0.301,110.0,0,0,Tabuk,ios,53,0.194
A001777,control,1,0.632,104.0,0,0,Makkah,ios,66,0.532
A001778,treatment,0,0.48,125.0,0,0,Hail,android,62,0.487
A001779,control,0,0.127,126.0,0,0,Tabuk,android,48,0.057
A001780,control,0,0.565,132.0,0,0,Eastern,ios,56,0.658
A001781,treatment,1,0.591,110.0,0,0,Makkah,android,66,0.488
A001782,treatment,1,0.725,109.0,0,0,Jazan,ios,50,0.859
A001783,control,1,0.502,97.0,0,0,Qassim,android,37,0.5
A001784,control,0,0.496,86.0,0,0,Makkah,android,50,0.599
A001785,treatment,1,0.59,73.0,0,1,Riyadh,web,59,0.566
A001786,control,0,0.37,184.0,0,0,Makkah,ios,54,0.439
A001787,treatment,0,0.287,222.0,0,0,Al Bahah,android,40,0.338
A001788,treatment,0,0.478,134.0,0,0,Al Jawf,android,22,0.36
A001789,treatment,1,0.71,198.0,0,0,Asir,web,48,0.737
A001790,control,1,0.737,131.0,0,0,Hail,android,52,0.702
A001791,treatment,1,0.784,80.0,0,0,Asir,ios,28,0.767
A001792,control,0,0.64,127.0,0,0,Northern Borders,android,24,0.761
A001793,treatment,0,0.517,108.0,0,0,Madinah,ios,61,0.478
A001794,control,1,0.67,85.0,0,0,Makkah,android,47,0.594
A001795,control,1,0.791,61.0,0,1,Asir,android,44,0.914
A001796,treatment,0,0.379,139.0,0,0,Asir,android,61,0.366
A001797,treatment,1,0.732,136.0,0,0,Riyadh,android,68,0.63
A001798,treatment,1,0.273,76.0,0,0,Hail,android,48,0.199
A001799,treatment,0,0.256,112.0,0,0,Hail,android,55,0.359
A001800,treatment,0,0.463,113.0,0,0,Qassim,ios,36,0.452
A001801,control,0,0.678,208.0,0,0,Eastern,android,47,0.63
A001802,treatment,1,0.612,68.0,0,0,Jazan,ios,39,0.461
A001803,control,1,0.589,195.0,0,0,Northern Borders,android,39,0.578
A001804,control,1,0.577,130.0,0,0,Asir,android,24,0.552
A001805,treatment,1,0.386,84.0,0,0,Eastern,android,62,0.36
A001806,treatment,1,0.933,141.0,0,0,Qassim,ios,45,0.907
A001807,control,0,0.562,131.0,0,0,Najran,web,20,0.58
A001808,control,0,0.366,389.0,0,0,Eastern,ios,20,0.28
A001809,treatment,1,0.334,121.0,0,0,Al Bahah,android,47,0.491
A001810,control,0,0.389,97.0,0,1,Najran,ios,42,0.271
A001811,control,1,0.272,150.0,0,0,Madinah,android,35,0.353
A001812,treatment,1,0.25,164.0,0,0,Asir,android,53,0.178
A001813,treatment,0,0.459,186.0,0,0,Madinah,android,32,0.444
A001814,treatment,0,0.273,214.0,0,0,Asir,ios,69,0.292
A001815,control,0,0.236,117.0,0,1,Eastern,ios,51,0.211
A001816,treatment,0,0.655,152.0,0,0,Northern Borders,web,42,0.565
A001817,control,1,0.596,162.0,0,0,Asir,ios,45,0.671
A001818,treatment,1,0.806,92.0,1,0,Najran,web,38,0.943
A001819,treatment,0,0.266,134.0,0,1,Asir,android,27,0.166
A001820,treatment,0,0.409,270.0,0,0,Al Bahah,android,59,0.268
A001821,treatment,0,0.393,131.0,0,0,Northern Borders,ios,61,0.267
A001822,control,1,0.411,164.0,0,0,Asir,web,27,0.364
A001823,control,1,0.612,108.0,0,0,Eastern,ios,27,0.614
A001824,treatment,1,0.727,92.0,0,0,Al Jawf,ios,54,0.687
A001825,treatment,1,0.716,72.0,0,0,Tabuk,android,28,0.593
A001826,treatment,0,0.369,212.0,0,0,Riyadh,ios,37,0.276
A001827,treatment,1,0.806,132.0,0,0,Al Jawf,web,35,0.812
A001828,control,1,0.705,92.0,0,0,Al Bahah,web,41,0.742
A001829,treatment,1,0.336,112.0,0,0,Asir,android,60,0.375
A001830,control,0,0.475,236.0,0,0,Riyadh,ios,51,0.546
A001831,control,0,0.701,116.0,0,1,Hail,android,56,0.585
A001832,control,0,0.074,168.0,0,0,Riyadh,android,24,0.115
A001833,control,1,0.559,90.0,0,0,Asir,web,53,0.402
A001834,treatment,0,0.488,176.0,0,0,Eastern,android,45,0.5
A001835,treatment,1,0.371,115.0,1,0,Northern Borders,ios,67,0.378
A001836,control,1,0.559,61.0,0,0,Asir,ios,56,0.733
A001837,treatment,0,0.41,251.0,0,0,Al Bahah,android,29,0.377
A001838,treatment,1,0.842,98.0,0,0,Northern Borders,android,44,0.963
A001839,control,1,0.843,75.0,0,0,Tabuk,ios,26,0.824
A001840,treatment,1,0.359,115.0,0,0,Makkah,web,67,0.425
A001841,treatment,0,0.639,138.0,0,0,Riyadh,ios,56,0.671
A001842,treatment,1,0.829,130.0,0,0,Qassim,android,61,0.925
A001843,treatment,0,0.484,112.0,0,0,Makkah,web,42,0.592
A001844,control,1,0.353,125.0,0,0,Al Jawf,android,37,0.298
A001845,control,0,0.648,191.0,0,0,Asir,web,47,0.76
A001846,treatment,0,0.687,113.0,0,0,Madinah,android,22,0.621
A001847,treatment,0,0.518,160.0,0,0,Madinah,android,67,0.504
A001848,control,1,0.847,193.0,1,0,Al Jawf,android,27,0.842
A001849,control,0,0.303,147.0,0,0,Northern Borders,web,40,0.307
A001850,control,1,0.715,96.0,0,0,Makkah,web,28,0.561
A001851,control,1,0.729,140.0,0,0,Makkah,web,49,0.583
A001852,treatment,1,0.616,93.0,0,0,Hail,ios,52,0.611
A001853,treatment,0,0.102,148.0,0,0,Asir,ios,63,0.052
A001854,control,0,0.629,241.0,0,0,Eastern,android,33,0.618
A001855,treatment,0,0.365,123.0,0,0,Al Bahah,android,33,0.584
A001856,control,1,0.342,131.0,0,0,Hail,android,18,0.373
A001857,treatment,0,0.387,105.0,0,0,Northern Borders,ios,48,0.49
A001858,control,1,0.655,193.0,0,0,Najran,android,44,0.696
A001859,treatment,1,0.374,147.0,0,0,Riyadh,ios,56,0.467
A001860,control,1,0.431,165.0,0,0,Al Bahah,android,64,0.341
A001861,control,1,0.409,110.0,0,0,Hail,android,50,0.422
A001862,control,1,0.464,182.0,0,0,Asir,ios,62,0.461
A001863,control,1,0.423,253.0,0,0,Eastern,web,61,0.348
A001864,treatment,0,0.427,94.0,0,1,Northern Borders,android,55,0.348
A001865,treatment,0,0.593,132.0,0,0,Madinah,web,24,0.616
A001866,control,0,0.473,204.0,0,1,Riyadh,android,49,0.447
A001867,control,1,0.472,84.0,0,0,Al Jawf,ios,21,0.581
A001868,treatment,1,0.551,281.0,0,0,Al Bahah,ios,46,0.772
A001869,control,0,0.109,209.0,0,0,Makkah,android,24,0.169
A001870,treatment,1,0.744,78.0,0,1,Hail,web,48,0.707
A001871,control,0,0.176,64.0,0,0,Hail,ios,49,0.236
A001872,treatment,1,0.705,116.0,0,0,Najran,ios,50,0.744
A001873,control,0,0.222,120.0,0,0,Hail,android,36,0.159
A001874,treatment,1,0.536,164.0,0,0,Hail,android,65,0.578
A001875,treatment,0,0.287,97.0,0,0,Al Bahah,android,39,0.262
A001876,control,1,0.508,174.0,0,0,Northern Borders,android,69,0.387
A001877,treatment,0,0.406,125.0,0,0,Hail,android,64,0.533
A001878,treatment,0,0.373,118.0,0,0,Al Bahah,android,46,0.407
A001879,treatment,0,0.194,61.0,0,0,Qassim,ios,55,0.038
A001880,treatment,1,0.539,65.0,0,0,Qassim,android,47,0.509
A001881,control,1,0.465,101.0,0,0,Riyadh,android,66,0.35
A001882,control,1,0.369,158.0,0,0,Qassim,ios,48,0.54
A001883,control,1,0.61,141.0,0,0,Al Bahah,android,59,0.69
A001884,control,1,0.588,177.0,0,0,Qassim,ios,59,0.717
A001885,control,1,0.533,253.0,0,0,Asir,ios,65,0.579
A001886,control,0,0.301,126.0,0,0,Qassim,ios,65,0.153
A001887,treatment,0,0.349,260.0,0,0,Madinah,ios,57,0.159
A001888,treatment,0,0.896,76.0,0,0,Tabuk,ios,18,0.911
A001889,control,0,0.447,143.0,0,1,Eastern,android,30,0.434
A001890,treatment,1,0.701,162.0,0,0,Qassim,android,22,0.813
A001891,treatment,0,0.579,130.0,0,0,Al Jawf,android,42,0.499
A001892,control,1,0.168,192.0,0,0,Al Bahah,ios,65,0.158
A001893,control,0,0.088,144.0,0,0,Al Bahah,android,30,0.296
A001894,treatment,1,0.61,173.0,0,0,Al Bahah,android,36,0.592
A001895,control,0,0.311,101.0,0,0,Riyadh,android,61,0.561
A001896,treatment,1,0.25,69.0,0,0,Qassim,android,45,0.303
A001897,control,1,0.482,195.0,0,0,Eastern,web,38,0.505
A001898,control,0,0.58,73.0,0,0,Hail,ios,51,0.705
A001899,treatment,0,0.426,208.0,0,0,Hail,android,39,0.488
A001900,control,0,0.622,163.0,0,0,Northern Borders,android,61,0.701
A001901,treatment,1,0.418,73.0,0,0,Asir,android,19,0.529
A001902,treatment,0,0.287,98.0,0,0,Makkah,android,44,0.132
A001903,treatment,0,0.574,161.0,0,0,Qassim,android,64,0.654
A001904,treatment,0,0.285,214.0,0,0,Al Bahah,android,49,0.187
A001905,treatment,0,0.566,115.0,0,0,Najran,android,27,0.554
A001906,control,1,0.495,172.0,0,0,Makkah,web,36,0.539
A001907,treatment,0,0.353,133.0,0,0,Al Jawf,ios,57,0.411
A001908,treatment,1,0.671,192.0,0,0,Najran,android,21,0.606
A001909,treatment,0,0.645,185.0,0,0,Hail,web,28,0.682
A001910,treatment,0,0.662,147.0,1,0,Madinah,android,67,0.472
A001911,control,0,0.599,218.0,0,0,Eastern,android,30,0.671
A001912,control,0,0.403,115.0,0,0,Qassim,android,35,0.244
A001913,control,0,0.488,101.0,0,0,Al Jawf,ios,41,0.469
A001914,treatment,1,0.227,187.0,0,0,Jazan,ios,60,0.229
A001915,treatment,0,0.463,189.0,0,0,Jazan,ios,24,0.429
A001916,treatment,0,0.26,75.0,0,0,Qassim,ios,29,0.367
A001917,control,0,0.621,100.0,0,0,Asir,android,60,0.655
A001918,control,1,0.598,139.0,0,0,Hail,ios,21,0.762
A001919,treatment,0,0.452,122.0,0,0,Najran,ios,18,0.463
A001920,control,0,0.462,157.0,0,0,Hail,android,34,0.553
A001921,control,0,0.331,218.0,0,0,Jazan,web,60,0.182
A001922,treatment,0,0.374,85.0,0,0,Eastern,ios,63,0.202
A001923,treatment,0,0.177,211.0,0,0,Jazan,ios,18,0.336
A001924,treatment,0,0.377,176.0,0,0,Asir,web,67,0.254
A001925,treatment,0,0.216,92.0,0,0,Najran,web,47,0.37
A001926,control,1,0.327,104.0,0,0,Al Bahah,android,41,0.185
A001927,treatment,1,0.528,98.0,0,0,Makkah,android,19,0.621
A001928,control,1,0.662,90.0,0,0,Hail,android,30,0.619
A001929,treatment,0,0.332,98.0,0,0,Jazan,ios,68,0.252
A001930,treatment,0,0.454,130.0,0,0,Najran,android,48,0.642
A001931,control,1,0.386,103.0,0,0,Al Jawf,ios,42,0.502
A001932,control,0,0.338,153.0,0,0,Northern Borders,web,55,0.212
A001933,control,1,0.695,139.0,0,0,Al Bahah,android,20,0.8
A001934,treatment,0,0.292,150.0,0,0,Northern Borders,android,69,0.368
A001935,control,1,0.489,276.0,0,0,Al Bahah,android,63,0.475
A001936,treatment,0,0.645,76.0,0,0,Makkah,android,51,0.581
A001937,control,0,0.482,177.0,0,0,Asir,ios,19,0.545
A001938,control,0,0.283,111.0,0,0,Al Bahah,ios,61,0.126
A001939,treatment,1,0.587,145.0,0,0,Al Bahah,android,39,0.502
A001940,control,1,0.753,131.0,0,0,Eastern,web,39,0.745
A001941,treatment,0,0.398,134.0,0,0,Najran,ios,44,0.445
A001942,treatment,0,0.386,133.0,0,0,Najran,android,34,0.35
A001943,control,1,0.469,140.0,0,0,Qassim,web,21,0.503
A001944,treatment,1,0.474,127.0,1,0,Hail,android,50,0.332
A001945,treatment,0,0.278,194.0,0,0,Hail,android,51,0.212
A001946,control,1,0.763,119.0,0,0,Hail,web,32,0.704
A001947,treatment,0,0.62,127.0,0,0,Jazan,android,69,0.89
A001948,treatment,0,0.732,202.0,0,0,Makkah,android,64,0.817
A001949,control,0,0.185,212.0,0,0,Northern Borders,android,64,0.049
A001950,treatment,0,0.38,289.0,0,0,Tabuk,ios,62,0.189
A001951,control,0,0.36,134.0,0,0,Hail,ios,29,0.453
A001952,control,0,0.152,188.0,0,0,Qassim,android,51,0.19
A001953,control,1,0.628,74.0,0,0,Hail,android,20,0.67
A001954,treatment,1,0.619,84.0,0,0,Asir,web,61,0.664
A001955,treatment,0,0.579,108.0,0,0,Riyadh,ios,61,0.808
A001956,control,1,0.357,140.0,0,0,Tabuk,ios,29,0.323
A001957,control,0,0.638,80.0,0,0,Riyadh,android,25,0.474
A001958,control,0,0.168,282.0,0,0,Jazan,ios,56,0.073
A001959,treatment,1,0.684,129.0,0,0,Jazan,ios,58,0.708
A001960,treatment,1,0.722,204.0,0,0,Al Jawf,ios,30,0.734
A001961,treatment,1,0.639,187.0,0,0,Asir,android,53,0.606
A001962,control,0,0.363,111.0,0,0,Qassim,android,33,0.607
A001963,treatment,0,0.229,123.0,0,0,Qassim,android,66,0.176
A001964,treatment,0,0.178,150.0,0,0,Jazan,android,27,0.042
A001965,treatment,1,0.348,225.0,0,0,Makkah,android,68,0.421
A001966,treatment,1,0.396,139.0,0,0,Tabuk,android,39,0.394
A001967,control,1,0.6,175.0,0,1,Najran,android,62,0.459
A001968,control,0,0.448,109.0,0,0,Najran,android,50,0.469
A001969,control,1,0.39,152.0,0,0,Eastern,ios,67,0.307
A001970,control,0,0.192,172.0,0,0,Al Bahah,android,57,0.058
A001971,control,1,0.79,106.0,0,0,Eastern,web,64,0.879
A001972,control,1,0.54,103.0,0,0,Qassim,web,59,0.463
A001973,treatment,1,0.233,127.0,0,0,Tabuk,android,61,0.154
A001974,treatment,1,0.838,70.0,0,0,Riyadh,ios,52,0.754
A001975,treatment,1,0.225,128.0,0,0,Riyadh,android,49,0.107
A001976,treatment,0,0.549,126.0,0,0,Al Jawf,ios,61,0.546
A001977,control,1,0.395,101.0,0,0,Madinah,android,54,0.365
A001978,control,0,0.461,233.0,0,0,Al Bahah,android,50,0.741
A001979,treatment,0,0.718,177.0,0,0,Madinah,android,65,0.699
A001980,control,1,0.512,132.0,0,0,Hail,android,34,0.548
A001981,control,0,0.763,124.0,0,0,Northern Borders,android,34,0.924
A001982,treatment,0,0.171,123.0,0,0,Hail,android,69,0.137
A001983,control,1,0.58,137.0,0,0,Northern Borders,android,56,0.684
A001984,treatment,1,0.664,165.0,0,0,Jazan,web,58,0.687
A001985,treatment,1,0.697,123.0,0,1,Al Bahah,android,60,0.551
A001986,control,0,0.654,168.0,0,0,Makkah,ios,27,0.674
A001987,control,1,0.524,252.0,0,1,Al Jawf,android,37,0.554
A001988,treatment,1,0.392,149.0,0,0,Qassim,ios,53,0.332
A001989,control,1,0.594,159.0,0,0,Najran,web,63,0.551
A001990,treatment,0,0.543,183.0,0,0,Asir,android,25,0.561
A001991,treatment,0,0.64,153.0,0,1,Al Bahah,ios,69,0.622
A001992,control,1,0.399,190.0,0,0,Riyadh,android,56,0.213
A001993,control,1,0.676,156.0,0,0,Tabuk,web,45,0.572
A001994,treatment,0,0.157,109.0,0,0,Jazan,ios,54,0.045
A001995,treatment,1,0.381,153.0,1,0,Tabuk,android,56,0.404
A001996,treatment,1,0.393,105.0,0,0,Najran,android,65,0.407
A001997,treatment,0,0.325,108.0,0,0,Riyadh,android,49,0.35
A001998,control,1,0.251,143.0,0,0,Hail,android,66,0.188
A001999,treatment,1,0.522,117.0,1,1,Najran,android,38,0.533
A002000,control,0,0.208,323.0,0,0,Najran,ios,59,0.122
A002001,control,1,0.708,183.0,0,0,Northern Borders,android,50,0.766
A002002,control,0,0.257,212.0,0,0,Al Bahah,ios,24,0.183
A002003,treatment,0,0.463,108.0,0,0,Makkah,web,45,0.41
A002004,control,1,0.549,112.0,0,0,Madinah,android,26,0.636
A002005,treatment,0,0.588,140.0,0,0,Eastern,ios,52,0.643
A002006,treatment,1,0.625,98.0,0,0,Makkah,ios,30,0.784
A002007,treatment,0,0.371,159.0,0,0,Asir,android,22,0.357
A002008,control,1,0.967,103.0,0,0,Makkah,android,46,0.912
A002009,treatment,0,0.368,92.0,0,0,Qassim,web,64,0.277
A002010,treatment,1,0.691,108.0,0,0,Al Bahah,android,65,0.642
A002011,treatment,1,0.651,196.0,0,0,Hail,android,45,0.748
A002012,control,0,0.346,171.0,0,0,Hail,ios,34,0.285
A002013,treatment,1,0.511,129.0,0,0,Madinah,android,41,0.491
A002014,treatment,1,0.469,170.0,0,0,Najran,android,32,0.393
A002015,control,1,0.991,127.0,0,0,Qassim,web,30,0.947
A002016,treatment,0,0.516,118.0,0,0,Makkah,android,60,0.422
A002017,treatment,0,0.485,143.0,0,0,Al Jawf,ios,38,0.365
A002018,control,1,0.394,271.0,1,0,Northern Borders,ios,50,0.301
A002019,control,1,0.487,202.0,0,0,Eastern,android,48,0.677
A002020,control,1,0.855,221.0,0,0,Madinah,android,48,0.715
A002021,treatment,0,0.329,231.0,0,0,Tabuk,android,42,0.289
A002022,treatment,1,0.454,115.0,0,0,Northern Borders,android,26,0.541
A002023,treatment,1,0.409,365.0,0,0,Asir,ios,39,0.398
A002024,control,0,0.326,177.0,0,0,Al Bahah,android,41,0.362
A002025,treatment,0,0.384,151.0,0,1,Najran,ios,68,0.442
A002026,control,0,0.521,135.0,0,0,Al Bahah,android,60,0.624
A002027,treatment,0,0.596,213.0,0,0,Najran,android,56,0.64
A002028,control,0,0.263,108.0,0,0,Al Bahah,ios,34,0.227
A002029,treatment,1,0.52,96.0,0,0,Tabuk,android,60,0.538
A002030,treatment,1,0.417,118.0,0,0,Madinah,android,39,0.465
A002031,treatment,0,0.234,204.0,0,0,Asir,web,66,0.084
A002032,control,0,0.379,187.0,0,0,Hail,android,56,0.282
A002033,control,0,0.642,101.0,0,0,Najran,ios,52,0.665
A002034,control,0,0.456,171.0,0,0,Qassim,android,33,0.431
A002035,control,1,0.273,185.0,0,0,Najran,ios,55,0.196
A002036,treatment,1,0.356,101.0,0,0,Asir,ios,64,0.289
A002037,treatment,0,0.446,109.0,0,0,Al Jawf,android,29,0.387
A002038,treatment,0,0.262,97.0,0,0,Riyadh,android,30,0.258
A002039,treatment,1,0.862,112.0,0,0,Eastern,android,41,0.873
A002040,control,0,0.427,131.0,0,0,Hail,android,19,0.605
A002041,control,1,0.848,238.0,0,0,Al Jawf,android,49,0.873
A002042,treatment,1,0.416,143.0,0,0,Eastern,android,29,0.407
A002043,treatment,0,0.531,88.0,0,0,Makkah,web,66,0.574
A002044,control,0,0.167,222.0,1,0,Madinah,ios,63,0.129
A002045,treatment,1,0.701,123.0,0,0,Madinah,android,54,0.655
A002046,control,1,0.904,112.0,1,0,Northern Borders,ios,44,0.893
A002047,treatment,0,0.496,130.0,0,0,Najran,android,24,0.568
A002048,treatment,1,0.772,147.0,0,0,Eastern,android,18,0.794
A002049,control,0,0.276,181.0,0,0,Jazan,ios,60,0.382
A002050,control,0,0.891,151.0,0,0,Riyadh,android,65,0.93
A002051,treatment,0,0.096,110.0,0,0,Riyadh,android,55,0.039
A002052,control,0,0.478,90.0,0,0,Al Bahah,web,25,0.456
A002053,control,0,0.223,161.0,0,0,Eastern,android,44,0.181
A002054,treatment,1,0.671,107.0,0,0,Tabuk,ios,30,0.606
A002055,control,1,0.706,113.0,0,0,Najran,android,58,0.808
A002056,treatment,0,0.667,113.0,0,0,Eastern,android,54,0.532
A002057,treatment,1,0.209,88.0,0,0,Hail,android,24,0.216
A002058,control,1,0.745,147.0,0,0,Northern Borders,ios,45,0.9
A002059,treatment,0,0.638,122.0,0,0,Qassim,ios,49,0.637
A002060,treatment,1,0.626,224.0,0,0,Qassim,web,32,0.438
A002061,control,0,0.646,116.0,0,0,Hail,web,51,0.76
A002062,treatment,0,0.706,341.0,0,0,Al Bahah,ios,18,0.745
A002063,treatment,0,0.391,73.0,0,0,Qassim,android,44,0.354
