user_id,variant,completed,pre_completion_rate,time_to_complete,support_ticket,upload_error,region,device,age,digital_literacy
E021142,control,0,0.66,129.0,0,0,Makkah,ios,60,0.833
E021143,treatment,0,0.168,195.0,0,0,Asir,web,36,0.088
E021144,control,0,0.519,128.0,0,0,Riyadh,android,28,0.535
E021145,control,1,0.685,150.0,0,1,Riyadh,ios,57,0.662
E021146,control,0,0.351,121.0,0,0,Makkah,android,31,0.349
E021147,treatment,1,0.84,163.0,0,0,Riyadh,android,67,0.755
E021148,control,0,0.497,264.0,0,0,Madinah,ios,31,0.555
E021149,treatment,0,0.313,331.0,0,0,Makkah,ios,27,0.109
E021150,control,1,0.809,119.0,0,0,Qassim,android,40,0.893
E021151,control,0,0.171,155.0,0,0,Eastern,android,37,0.312
E021152,treatment,1,0.646,105.0,0,0,Madinah,android,20,0.62
E021153,control,1,0.398,236.0,0,1,Makkah,web,57,0.398
E021154,treatment,0,0.18,175.0,0,0,Northern Borders,ios,33,0.317
E021155,treatment,1,0.381,297.0,0,0,Najran,android,64,0.341
E021156,treatment,0,0.632,110.0,0,0,Asir,web,59,0.648
E021157,control,0,0.532,206.0,0,0,Qassim,android,23,0.532
E021158,control,1,0.4,135.0,0,0,Qassim,android,35,0.285
E021159,control,1,0.887,112.0,0,0,Makkah,ios,31,0.795
E021160,treatment,1,0.339,210.0,0,1,Eastern,web,66,0.362
E021161,treatment,0,0.479,213.0,0,0,Al Bahah,ios,32,0.574
E021162,treatment,0,0.729,125.0,0,1,Eastern,web,44,0.773
E021163,control,0,0.427,171.0,0,0,Riyadh,android,42,0.317
E021164,control,0,0.058,267.0,0,0,Riyadh,ios,67,0.117
E021165,treatment,0,0.563,160.0,0,0,Tabuk,ios,53,0.681
E021166,treatment,0,0.391,354.0,0,0,Makkah,android,58,0.425
E021167,control,1,0.911,95.0,0,0,Makkah,web,68,0.886
E021168,treatment,1,0.321,132.0,0,0,Madinah,ios,59,0.501
E021169,treatment,1,0.275,215.0,0,0,Jazan,ios,24,0.285
E021170,treatment,1,0.498,113.0,0,0,Makkah,android,18,0.358
E021171,treatment,1,0.4,231.0,0,0,Makkah,ios,24,0.343
E021172,control,0,0.31,200.0,0,0,Madinah,ios,60,0.081
E021173,treatment,1,0.896,107.0,0,0,Hail,ios,55,0.911
E021174,treatment,1,0.506,111.0,0,0,Najran,ios,22,0.693
E021175,control,1,0.384,156.0,0,0,Eastern,android,22,0.285
E021176,treatment,1,0.54,216.0,0,1,Hail,ios,19,0.514
E021177,control,0,0.593,167.0,0,0,Eastern,ios,63,0.456
E021178,control,0,0.303,163.0,0,0,Riyadh,android,24,0.394
E021179,treatment,0,0.36,126.0,0,0,Makkah,ios,37,0.363
E021180,treatment,0,0.407,85.0,0,0,Riyadh,ios,46,0.294
E021181,control,1,0.314,267.0,0,0,Madinah,android,68,0.472
E021182,treatment,1,0.429,115.0,0,0,Makkah,web,68,0.526
E021183,control,1,0.675,146.0,0,0,Al Jawf,android,28,0.752
E021184,control,0,0.352,223.0,0,0,Eastern,android,31,0.343
E021185,control,0,0.587,259.0,0,0,Eastern,android,34,0.518
E021186,treatment,0,0.466,289.0,0,0,Al Jawf,android,22,0.408
E021187,control,1,0.589,202.0,0,0,Riyadh,android,53,0.448
E021188,treatment,0,0.715,134.0,0,0,Najran,ios,29,0.825
E021189,treatment,1,0.484,135.0,0,0,Makkah,android,53,0.476
E021190,control,0,0.412,206.0,0,0,Riyadh,android,34,0.402
E021191,control,0,0.276,161.0,0,0,Madinah,web,67,0.262
E021192,control,1,0.697,115.0,0,0,Asir,web,47,0.75
E021193,treatment,0,0.255,405.0,1,0,Makkah,ios,47,0.118
E021194,control,0,0.417,171.0,0,0,Makkah,android,38,0.29
E021195,control,0,0.438,132.0,0,0,Asir,android,43,0.546
E021196,control,0,0.653,201.0,0,0,Makkah,android,31,0.602
E021197,control,1,0.358,143.0,0,0,Al Jawf,ios,56,0.401
E021198,treatment,1,0.632,107.0,0,0,Makkah,web,56,0.608
E021199,control,0,0.356,170.0,0,0,Najran,android,21,0.48
E021200,treatment,0,0.244,351.0,0,0,Tabuk,web,24,0.201
E021201,control,1,0.668,178.0,0,0,Makkah,android,66,0.74
E021202,treatment,0,0.691,145.0,0,0,Riyadh,android,50,0.564
E021203,control,0,0.521,88.0,0,1,Najran,ios,43,0.582
E021204,control,1,0.558,185.0,0,0,Makkah,ios,19,0.603
E021205,treatment,1,0.371,172.0,0,0,Riyadh,ios,29,0.461
E021206,treatment,1,0.327,363.0,0,0,Makkah,ios,21,0.265
E021207,treatment,1,0.844,125.0,0,0,Makkah,android,61,0.895
E021208,control,0,0.393,109.0,0,0,Riyadh,ios,54,0.28
E021209,treatment,0,0.491,216.0,0,0,Riyadh,android,20,0.561
E021210,control,1,0.332,247.0,0,1,Riyadh,android,63,0.415
E021211,control,1,0.314,222.0,0,0,Riyadh,android,29,0.397
E021212,treatment,0,0.329,136.0,0,0,Riyadh,ios,57,0.234
E021213,control,0,0.96,172.0,0,0,Eastern,ios,23,0.814
E021214,control,0,0.575,204.0,0,0,Makkah,android,53,0.648
E021215,control,1,0.714,112.0,0,0,Riyadh,android,46,0.77
E021216,treatment,0,0.717,189.0,0,0,Asir,ios,53,0.845
E021217,treatment,0,0.715,157.0,0,0,Riyadh,ios,31,0.706
E021218,treatment,1,0.355,75.0,0,0,Riyadh,web,67,0.25
E021219,control,0,0.433,276.0,0,0,Makkah,ios,30,0.467
E021220,control,1,0.725,208.0,0,0,Makkah,ios,24,0.795
E021221,control,0,0.208,141.0,0,0,Riyadh,ios,21,0.243
E021222,treatment,0,0.295,179.0,0,0,Riyadh,web,64,0.199
E021223,control,0,0.461,220.0,0,0,Riyadh,ios,48,0.572
E021224,control,1,0.501,143.0,0,0,Eastern,android,23,0.395
E021225,treatment,1,0.48,89.0,0,0,Makkah,android,65,0.43
E021226,treatment,1,0.478,117.0,0,0,Riyadh,android,36,0.32
E021227,control,1,0.501,154.0,0,0,Makkah,android,29,0.329
E021228,treatment,0,0.089,93.0,0,0,Riyadh,ios,30,0.056
E021229,treatment,1,0.632,226.0,0,0,Eastern,ios,39,0.558
E021230,control,0,0.32,122.0,0,0,Madinah,android,65,0.276
E021231,control,1,0.602,264.0,0,0,Eastern,android,56,0.675
E021232,control,0,0.472,174.0,0,0,Riyadh,android,60,0.31
E021233,treatment,1,0.542,174.0,0,0,Asir,android,27,0.542
E021234,control,0,0.325,165.0,0,0,Najran,android,69,0.416
E021235,control,1,0.761,139.0,0,0,Riyadh,android,47,0.738
E021236,treatment,0,0.558,145.0,0,0,Jazan,web,39,0.653
E021237,treatment,1,0.89,172.0,0,0,Hail,android,64,0.771
E021238,treatment,1,0.434,227.0,0,0,Asir,android,42,0.552
E021239,treatment,0,0.284,266.0,0,1,Eastern,android,60,0.225
E021240,control,1,0.491,188.0,0,0,Makkah,ios,34,0.319
E021241,control,1,0.276,143.0,0,0,Riyadh,android,27,0.305
E021242,control,0,0.312,110.0,0,0,Riyadh,android,20,0.293
E021243,control,0,0.619,117.0,0,0,Riyadh,android,24,0.704
E021244,treatment,1,0.382,209.0,0,0,Al Bahah,ios,51,0.505
E021245,control,0,0.496,148.0,0,0,Qassim,android,44,0.337
E021246,treatment,1,0.529,191.0,0,0,Hail,android,26,0.454
E021247,treatment,1,0.314,244.0,0,0,Eastern,android,58,0.37
E021248,treatment,1,0.86,161.0,0,0,Riyadh,web,33,0.797
E021249,control,0,0.481,141.0,0,0,Najran,android,61,0.625
E021250,treatment,1,0.489,162.0,0,0,Riyadh,ios,38,0.246
E021251,treatment,1,0.717,78.0,0,0,Eastern,android,57,0.818
E021252,control,1,0.251,150.0,0,0,Asir,android,65,0.332
E021253,treatment,0,0.059,285.0,0,0,Riyadh,android,60,0.03
E021254,treatment,0,0.27,292.0,0,0,Eastern,web,47,0.347
E021255,treatment,1,0.849,111.0,0,0,Tabuk,android,40,0.835
E021256,treatment,0,0.55,137.0,0,0,Makkah,android,22,0.591
E021257,treatment,1,0.294,155.0,0,0,Riyadh,web,46,0.392
E021258,control,0,0.494,233.0,0,0,Riyadh,ios,33,0.392
E021259,treatment,1,0.281,145.0,0,0,Riyadh,android,41,0.279
E021260,treatment,1,0.38,162.0,0,0,Makkah,android,22,0.433
E021261,treatment,0,0.751,209.0,0,0,Madinah,web,64,0.59
E021262,treatment,1,0.572,107.0,0,0,Makkah,android,50,0.518
E021263,control,0,0.425,245.0,0,0,Eastern,web,49,0.409
E021264,treatment,0,0.426,138.0,0,0,Riyadh,android,32,0.513
E021265,treatment,1,0.641,79.0,0,1,Qassim,android,47,0.572
E021266,treatment,1,0.707,170.0,0,0,Madinah,android,20,0.714
E021267,control,1,0.469,175.0,0,0,Riyadh,android,23,0.585
E021268,treatment,0,0.306,101.0,0,0,Riyadh,web,31,0.265
E021269,treatment,1,0.782,192.0,0,0,Asir,android,26,0.781
E021270,control,1,0.666,165.0,0,0,Makkah,web,69,0.772
E021271,control,0,0.42,194.0,0,0,Asir,android,46,0.315
E021272,control,0,0.789,122.0,0,0,Riyadh,ios,28,0.75
E021273,control,0,0.3,140.0,0,0,Eastern,android,69,0.298
E021274,treatment,1,0.53,146.0,0,0,Qassim,web,64,0.533
E021275,control,1,0.779,227.0,0,0,Riyadh,android,65,0.772
E021276,treatment,1,0.542,108.0,0,0,Hail,web,23,0.57
E021277,treatment,0,0.437,118.0,0,0,Asir,ios,54,0.598
E021278,treatment,1,0.26,149.0,0,0,Eastern,web,32,0.212
E021279,control,0,0.296,112.0,0,0,Riyadh,android,29,0.288
E021280,control,0,0.8,127.0,0,0,Al Jawf,ios,28,0.806
E021281,treatment,1,0.699,112.0,0,0,Makkah,android,42,0.686
E021282,treatment,0,0.754,233.0,0,0,Madinah,ios,46,0.853
E021283,control,0,0.389,180.0,0,0,Makkah,android,69,0.25
E021284,control,0,0.65,101.0,0,0,Al Bahah,android,42,0.431
E021285,control,1,0.456,140.0,0,0,Makkah,web,51,0.547
E021286,control,1,0.738,153.0,0,0,Riyadh,web,18,0.66
E021287,treatment,1,0.49,126.0,0,0,Riyadh,web,67,0.595
E021288,treatment,0,0.221,148.0,0,0,Riyadh,android,66,0.34
E021289,treatment,0,0.58,223.0,0,0,Makkah,ios,47,0.519
E021290,treatment,0,0.664,216.0,0,1,Al Bahah,android,66,0.692
E021291,control,0,0.564,102.0,0,0,Eastern,android,23,0.523
E021292,control,0,0.353,164.0,0,0,Tabuk,ios,67,0.132
E021293,control,1,0.32,138.0,0,0,Riyadh,android,35,0.234
E021294,treatment,1,0.582,123.0,0,0,Eastern,web,38,0.601
E021295,control,1,0.56,92.0,0,0,Jazan,android,54,0.653
E021296,control,0,0.524,233.0,0,0,Madinah,ios,18,0.453
E021297,treatment,0,0.162,229.0,0,0,Makkah,web,20,0.146
E021298,control,1,0.704,111.0,0,0,Riyadh,android,52,0.851
E021299,treatment,1,0.821,164.0,0,0,Riyadh,android,30,0.827
E021300,treatment,1,0.748,148.0,1,0,Eastern,android,49,0.76
E021301,control,0,0.187,68.0,0,0,Hail,android,24,0.255
E021302,treatment,0,0.435,206.0,0,0,Eastern,android,33,0.417
E021303,control,0,0.208,645.0,0,0,Riyadh,ios,22,0.248
E021304,treatment,0,0.062,155.0,0,0,Eastern,android,68,0.126
E021305,control,1,0.495,76.0,0,0,Eastern,android,43,0.408
E021306,treatment,1,0.737,134.0,0,0,Riyadh,android,32,0.819
E021307,treatment,1,0.311,185.0,0,1,Makkah,android,29,0.193
E021308,treatment,1,0.48,222.0,0,0,Tabuk,android,21,0.535
E021309,control,0,0.324,97.0,0,0,Makkah,web,57,0.442
E021310,treatment,0,0.636,147.0,0,1,Riyadh,android,63,0.367
E021311,control,0,0.205,196.0,0,0,Eastern,web,24,0.064
E021312,treatment,0,0.354,204.0,0,0,Najran,ios,69,0.203
E021313,control,1,0.517,115.0,0,0,Riyadh,android,36,0.55
E021314,treatment,0,0.301,182.0,0,0,Makkah,android,60,0.282
E021315,control,1,0.724,195.0,0,0,Makkah,ios,42,0.632
E021316,control,0,0.677,145.0,0,0,Tabuk,android,62,0.698
E021317,treatment,1,0.26,103.0,0,0,Asir,ios,58,0.272
E021318,treatment,0,0.467,171.0,0,0,Riyadh,android,32,0.466
E021319,treatment,1,0.7,132.0,0,0,Riyadh,android,37,0.529
E021320,control,0,0.462,138.0,0,0,Makkah,web,45,0.485
E021321,treatment,0,0.253,104.0,0,0,Makkah,android,25,0.189
E021322,treatment,1,0.253,102.0,0,0,Riyadh,ios,66,0.38
E021323,control,0,0.367,156.0,0,0,Qassim,ios,60,0.392
E021324,treatment,0,0.504,175.0,0,0,Riyadh,ios,57,0.506
E021325,control,0,0.219,206.0,0,0,Asir,web,54,0.274
E021326,treatment,0,0.092,223.0,0,0,Riyadh,android,52,0.082
E021327,treatment,1,0.679,315.0,0,0,Riyadh,android,51,0.644
E021328,treatment,0,0.648,132.0,0,0,Al Bahah,ios,62,0.748
E021329,control,1,0.557,67.0,0,0,Riyadh,web,66,0.478
E021330,treatment,1,0.726,101.0,0,0,Riyadh,ios,38,0.846
E021331,control,1,0.552,261.0,0,0,Asir,ios,26,0.549
E021332,treatment,0,0.268,217.0,0,0,Makkah,android,44,0.307
E021333,control,0,0.659,227.0,0,0,Tabuk,android,26,0.664
E021334,treatment,0,0.42,145.0,0,0,Eastern,android,42,0.475
E021335,treatment,1,0.559,149.0,0,0,Asir,android,51,0.654
E021336,treatment,0,0.33,176.0,0,0,Al Bahah,ios,62,0.283
E021337,treatment,0,0.676,142.0,0,0,Makkah,ios,29,0.6
E021338,control,1,0.801,160.0,0,0,Asir,android,18,0.726
E021339,control,0,0.541,166.0,0,0,Makkah,ios,62,0.544
E021340,control,0,0.219,133.0,0,0,Riyadh,ios,27,0.098
E021341,treatment,1,0.751,233.0,0,0,Makkah,web,45,0.92
E021342,control,1,0.867,83.0,0,0,Eastern,android,18,0.88
E021343,control,0,0.161,192.0,0,0,Riyadh,android,53,0.155
E021344,control,0,0.306,123.0,0,1,Riyadh,android,19,0.312
E021345,treatment,0,0.605,164.0,0,0,Makkah,ios,30,0.536
E021346,treatment,0,0.574,172.0,0,0,Riyadh,android,36,0.549
E021347,control,0,0.571,157.0,0,0,Riyadh,android,38,0.451
E021348,control,1,0.403,101.0,0,0,Northern Borders,android,27,0.445
E021349,control,1,0.392,224.0,0,0,Riyadh,android,29,0.343
E021350,treatment,0,0.48,212.0,0,0,Madinah,android,24,0.333
E021351,treatment,1,0.113,240.0,0,0,Asir,android,50,0.036
E021352,control,0,0.739,167.0,0,0,Riyadh,ios,63,0.902
E021353,control,0,0.233,56.0,0,0,Makkah,android,69,0.324
E021354,treatment,0,0.144,187.0,0,0,Qassim,web,43,0.236
E021355,treatment,1,0.656,182.0,0,0,Qassim,ios,46,0.703
E021356,control,0,0.361,174.0,0,0,Makkah,android,58,0.251
E021357,control,1,0.515,94.0,0,0,Makkah,ios,49,0.468
E021358,control,0,0.882,98.0,0,1,Riyadh,android,51,0.953
E021359,treatment,1,0.26,208.0,0,0,Jazan,ios,56,0.158
E021360,control,1,0.614,148.0,0,0,Makkah,android,59,0.622
E021361,treatment,1,0.723,147.0,0,0,Eastern,android,57,0.927
E021362,treatment,1,0.774,115.0,0,0,Makkah,web,26,0.885
E021363,control,0,0.594,139.0,0,0,Madinah,android,34,0.556
E021364,treatment,1,0.809,203.0,0,0,Eastern,ios,27,0.68
E021365,control,0,0.272,157.0,0,0,Makkah,ios,24,0.321
E021366,control,1,0.601,152.0,0,0,Riyadh,android,62,0.657
E021367,treatment,1,0.264,118.0,0,0,Riyadh,android,31,0.353
E021368,control,1,0.699,103.0,0,0,Riyadh,web,61,0.75
E021369,control,0,0.294,197.0,0,0,Riyadh,ios,65,0.24
E021370,treatment,0,0.43,158.0,0,0,Makkah,web,38,0.357
E021371,control,0,0.739,140.0,0,0,Riyadh,web,66,0.693
E021372,treatment,1,0.777,177.0,0,0,Makkah,ios,57,0.901
E021373,control,0,0.357,102.0,0,1,Madinah,android,56,0.197
E021374,treatment,0,0.523,113.0,0,0,Hail,web,47,0.673
E021375,control,1,0.49,87.0,0,0,Riyadh,ios,23,0.384
E021376,control,0,0.565,157.0,0,0,Eastern,android,60,0.403
E021377,treatment,1,0.713,171.0,0,0,Makkah,web,67,0.706
E021378,control,0,0.414,194.0,0,1,Makkah,android,39,0.297
E021379,treatment,0,0.2,219.0,0,0,Tabuk,android,35,0.093
E021380,control,1,0.458,184.0,0,0,Makkah,web,61,0.458
E021381,control,1,0.757,163.0,0,0,Eastern,android,43,0.742
E021382,control,0,0.305,122.0,0,0,Al Jawf,ios,64,0.433
E021383,treatment,0,0.419,150.0,0,0,Asir,web,39,0.393
E021384,control,1,0.673,90.0,0,0,Riyadh,ios,51,0.8
E021385,treatment,0,0.322,282.0,0,0,Riyadh,ios,33,0.308
E021386,control,0,0.296,122.0,0,0,Makkah,ios,21,0.296
E021387,control,1,0.671,107.0,0,0,Madinah,ios,24,0.646
E021388,control,1,0.97,125.0,0,0,Makkah,android,21,0.952
E021389,control,0,0.397,123.0,1,0,Makkah,android,63,0.436
E021390,treatment,0,0.194,154.0,0,1,Makkah,web,38,0.277
E021391,treatment,1,0.128,226.0,0,0,Makkah,ios,21,0.046
E021392,control,0,0.373,116.0,0,0,Riyadh,android,69,0.442
E021393,control,1,0.399,149.0,0,0,Riyadh,android,31,0.357
E021394,control,1,0.371,115.0,0,0,Riyadh,web,58,0.367
E021395,control,1,0.595,100.0,0,0,Asir,ios,23,0.585
E021396,control,1,0.604,129.0,1,0,Riyadh,android,49,0.594
E021397,treatment,0,0.223,153.0,0,0,Al Bahah,web,46,0.212
E021398,control,0,0.646,235.0,0,0,Madinah,android,25,0.583
E021399,treatment,0,0.236,187.0,0,0,Al Jawf,android,38,0.134
E021400,treatment,0,0.372,99.0,0,0,Asir,web,35,0.303
E021401,treatment,0,0.063,147.0,0,0,Madinah,android,22,0.087
E021402,control,0,0.495,302.0,0,0,Riyadh,web,44,0.437
E021403,treatment,1,0.336,175.0,0,0,Riyadh,android,26,0.261
E021404,treatment,0,0.517,93.0,0,0,Asir,android,64,0.57
E021405,control,0,0.532,153.0,0,0,Eastern,android,28,0.73
E021406,treatment,1,0.634,118.0,0,0,Riyadh,web,33,0.804
E021407,control,0,0.346,167.0,0,0,Riyadh,android,60,0.227
E021408,control,0,0.492,211.0,0,0,Makkah,web,54,0.4
E021409,treatment,0,0.32,115.0,0,0,Hail,web,36,0.292
E021410,control,1,0.209,325.0,1,0,Asir,android,47,0.272
E021411,treatment,1,0.847,108.0,0,0,Najran,web,38,0.821
E021412,control,0,0.473,196.0,0,0,Eastern,ios,53,0.416
E021413,treatment,1,0.503,181.0,0,0,Qassim,web,27,0.573
E021414,treatment,1,0.49,109.0,0,0,Hail,android,34,0.525
E021415,control,0,0.294,212.0,0,0,Qassim,android,25,0.212
E021416,treatment,1,0.461,157.0,0,0,Eastern,ios,50,0.446
E021417,treatment,1,0.586,142.0,0,0,Makkah,ios,53,0.599
E021418,treatment,0,0.43,151.0,0,0,Riyadh,web,32,0.355
E021419,treatment,1,0.368,251.0,0,0,Asir,android,22,0.413
E021420,control,0,0.534,164.0,1,0,Riyadh,ios,43,0.548
E021421,control,1,0.555,132.0,0,0,Makkah,android,20,0.557
E021422,control,1,0.713,305.0,0,0,Riyadh,ios,29,0.575
E021423,control,0,0.559,152.0,0,0,Makkah,android,39,0.641
E021424,control,0,0.285,134.0,0,0,Madinah,android,35,0.222
E021425,control,1,0.166,126.0,0,0,Riyadh,web,56,0.19
E021426,control,0,0.12,150.0,0,0,Eastern,ios,32,0.175
E021427,treatment,1,0.284,105.0,0,0,Makkah,android,46,0.218
E021428,treatment,1,0.648,143.0,0,0,Makkah,android,69,0.582
E021429,treatment,1,0.879,165.0,0,0,Makkah,ios,51,0.9
E021430,treatment,1,0.394,107.0,0,0,Eastern,web,22,0.394
E021431,treatment,0,0.156,198.0,0,0,Makkah,android,34,0.173
E021432,control,1,0.844,107.0,0,0,Tabuk,ios,44,0.752
E021433,control,0,0.554,136.0,0,0,Riyadh,android,68,0.585
E021434,control,1,0.469,155.0,0,0,Madinah,ios,69,0.314
E021435,control,0,0.683,105.0,0,0,Asir,android,60,0.791
E021436,treatment,1,0.566,90.0,0,0,Riyadh,android,67,0.55
E021437,control,0,0.118,182.0,0,0,Asir,android,52,0.109
E021438,control,1,0.446,128.0,0,0,Makkah,android,36,0.471
E021439,treatment,1,0.705,241.0,0,0,Makkah,android,48,0.767
E021440,treatment,0,0.542,221.0,0,0,Asir,android,41,0.59
E021441,control,0,0.345,136.0,0,0,Al Bahah,ios,53,0.308
E021442,treatment,1,0.542,70.0,0,0,Asir,ios,29,0.434
E021443,control,1,0.655,151.0,0,0,Makkah,android,45,0.616
E021444,treatment,1,0.57,87.0,0,0,Riyadh,ios,25,0.582
E021445,treatment,1,0.588,200.0,0,0,Makkah,web,67,0.642
E021446,treatment,0,0.709,212.0,0,0,Eastern,ios,68,0.547
E021447,treatment,1,0.673,88.0,0,0,Asir,android,41,0.743
E021448,control,1,0.679,109.0,0,0,Asir,android,38,0.738
E021449,treatment,0,0.414,165.0,0,0,Jazan,android,29,0.306
E021450,treatment,1,0.332,193.0,0,0,Riyadh,ios,45,0.326
E021451,treatment,0,0.382,194.0,0,0,Makkah,ios,52,0.159
E021452,treatment,1,0.34,204.0,0,0,Makkah,ios,52,0.253
E021453,treatment,1,0.622,185.0,0,1,Al Bahah,web,68,0.739
E021454,control,0,0.671,134.0,0,0,Eastern,ios,26,0.627
E021455,control,0,0.18,216.0,0,0,Makkah,android,35,0.306
E021456,control,1,0.682,123.0,0,0,Riyadh,ios,38,0.713
E021457,control,0,0.227,176.0,0,0,Eastern,android,39,0.104
E021458,treatment,0,0.486,190.0,0,0,Makkah,ios,42,0.463
E021459,control,1,0.541,96.0,0,0,Makkah,android,45,0.572
E021460,treatment,1,0.592,49.0,0,0,Riyadh,android,66,0.481
E021461,treatment,0,0.302,209.0,0,1,Eastern,android,38,0.323
E021462,treatment,1,0.363,183.0,0,0,Makkah,android,24,0.189
E021463,control,1,0.729,174.0,0,0,Makkah,android,33,0.751
E021464,treatment,1,0.848,118.0,0,0,Riyadh,android,41,0.811
E021465,treatment,0,0.384,214.0,0,0,Hail,ios,48,0.4
E021466,control,1,0.592,102.0,0,0,Riyadh,ios,38,0.64
E021467,control,1,0.539,197.0,0,0,Makkah,ios,52,0.462
E021468,control,0,0.546,116.0,0,0,Eastern,web,36,0.633
E021469,treatment,1,0.174,157.0,0,0,Najran,ios,26,0.202
E021470,control,0,0.214,191.0,0,0,Qassim,android,46,0.197
E021471,treatment,1,0.466,179.0,0,0,Qassim,android,31,0.469
E021472,control,1,0.383,96.0,0,0,Riyadh,android,49,0.368
E021473,control,0,0.62,166.0,0,0,Riyadh,android,67,0.686
E021474,control,1,0.595,249.0,0,0,Madinah,android,41,0.625
E021475,treatment,1,0.357,157.0,0,0,Jazan,android,40,0.455
E021476,treatment,1,0.708,144.0,1,0,Riyadh,android,27,0.792
E021477,control,1,0.565,292.0,1,0,Qassim,ios,35,0.769
E021478,treatment,1,0.766,95.0,0,0,Qassim,ios,44,0.958
E021479,treatment,1,0.722,109.0,0,0,Northern Borders,web,52,0.84
E021480,treatment,0,0.372,204.0,0,0,Makkah,ios,42,0.321
E021481,control,1,0.845,99.0,1,0,Riyadh,ios,38,0.913
E021482,treatment,1,0.435,169.0,0,0,Makkah,android,50,0.575
E021483,control,0,0.392,126.0,0,0,Makkah,android,45,0.233
E021484,control,0,0.462,129.0,0,0,Hail,android,43,0.367
E021485,control,0,0.42,302.0,0,0,Riyadh,ios,27,0.48
E021486,treatment,0,0.376,274.0,0,0,Makkah,android,46,0.39
E021487,treatment,0,0.219,108.0,0,0,Makkah,android,20,0.354
E021488,control,1,0.656,126.0,0,0,Makkah,ios,30,0.632
E021489,treatment,0,0.539,203.0,0,0,Eastern,ios,66,0.436
E021490,treatment,1,0.566,132.0,0,0,Eastern,android,55,0.603
E021491,treatment,0,0.232,126.0,0,0,Eastern,ios,35,0.146
E021492,control,0,0.533,182.0,0,0,Riyadh,ios,26,0.443
E021493,control,1,0.357,246.0,0,0,Riyadh,android,57,0.219
E021494,control,1,0.746,137.0,0,1,Jazan,android,38,0.675
E021495,treatment,1,0.733,201.0,0,0,Riyadh,android,52,0.899
E021496,treatment,1,0.444,132.0,1,0,Najran,web,24,0.308
E021497,treatment,0,0.303,133.0,0,0,Riyadh,android,46,0.248
E021498,treatment,0,0.163,150.0,1,0,Asir,ios,38,0.328
E021499,control,1,0.743,174.0,0,0,Eastern,ios,68,0.801
E021500,control,1,0.616,95.0,0,0,Riyadh,android,67,0.722
E021501,treatment,0,0.393,102.0,0,0,Eastern,android,56,0.284
E021502,treatment,1,0.398,148.0,0,0,Riyadh,ios,36,0.297
E021503,treatment,1,0.96,75.0,0,0,Riyadh,android,23,0.848
E021504,control,1,0.432,138.0,0,0,Eastern,android,49,0.45
E021505,control,0,0.534,320.0,0,1,Najran,android,27,0.581
E021506,treatment,1,0.428,74.0,0,0,Asir,web,36,0.545
E021507,treatment,0,0.527,311.0,0,0,Qassim,web,19,0.495
E021508,control,1,0.25,115.0,0,0,Al Bahah,android,35,0.237
E021509,control,1,0.738,185.0,0,0,Madinah,ios,35,0.908
E021510,treatment,0,0.179,143.0,0,0,Eastern,android,20,0.117
E021511,treatment,1,0.544,154.0,0,0,Asir,ios,50,0.642
E021512,treatment,1,0.309,120.0,0,0,Riyadh,ios,43,0.336
E021513,treatment,0,0.417,192.0,0,0,Makkah,android,18,0.4
E021514,control,1,0.456,158.0,0,0,Eastern,ios,68,0.518
E021515,treatment,0,0.374,132.0,0,0,Riyadh,web,20,0.235
E021516,control,1,0.652,148.0,0,0,Asir,android,34,0.561
E021517,control,1,0.696,102.0,0,0,Eastern,ios,47,0.748
E021518,control,1,0.492,177.0,0,0,Hail,ios,49,0.446
E021519,treatment,0,0.45,219.0,0,0,Eastern,web,28,0.683
E021520,control,0,0.238,252.0,0,0,Makkah,android,27,0.188
E021521,control,0,0.532,176.0,0,0,Al Bahah,ios,64,0.432
E021522,control,0,0.553,138.0,0,0,Makkah,android,39,0.534
E021523,treatment,0,0.251,166.0,0,0,Eastern,ios,64,0.238
E021524,treatment,1,0.591,220.0,0,0,Madinah,android,46,0.598
E021525,control,1,0.514,97.0,0,0,Hail,android,64,0.289
E021526,treatment,0,0.688,161.0,0,0,Makkah,android,24,0.502
E021527,control,1,0.734,131.0,0,0,Riyadh,android,22,0.805
E021528,control,0,0.237,94.0,0,0,Najran,android,18,0.265
E021529,control,1,0.201,150.0,0,0,Eastern,android,56,0.184
E021530,treatment,1,0.514,138.0,0,0,Makkah,android,68,0.569
