user_id,age,digital_literacy,region,region_code,prior_completions,device_age,distance_km,online_filing,enrolled,support_calls,completed
U005586,25,0.116,Riyadh,0,1,3.5,35.4,1,1,0,0
U005587,52,0.834,Asir,5,1,1.7,17.7,1,1,0,1
U005588,43,0.603,Eastern,4,6,3.3,17.9,0,1,0,1
U005589,37,0.355,Hail,7,7,3.1,11.1,0,0,0,1
U005590,53,0.841,Riyadh,0,5,2.1,15.6,1,1,2,1
U005591,46,0.485,Eastern,4,2,3.7,58.2,1,0,0,1
U005592,41,0.484,Riyadh,0,1,4.4,12.3,0,0,1,0
U005593,47,0.286,Makkah,1,2,1.2,30.0,0,0,1,1
U005594,61,0.371,Jazan,9,1,3.9,40.9,1,0,0,0
U005595,47,0.803,Jazan,9,4,1.3,55.2,1,0,0,1
U005596,64,0.781,Riyadh,0,4,2.3,25.6,1,0,0,1
U005597,36,0.632,Makkah,1,6,0.0,6.8,1,1,0,0
U005598,36,0.808,Riyadh,0,6,1.1,26.1,1,1,0,1
U005599,64,0.762,Riyadh,0,1,5.4,3.3,1,1,1,1
U005600,35,0.159,Madinah,2,3,3.0,11.5,0,0,0,1
U005601,69,0.631,Asir,5,2,1.3,23.7,1,0,0,1
U005602,39,0.292,Tabuk,6,3,2.3,3.0,0,0,1,0
U005603,28,0.231,Eastern,4,3,2.4,38.0,1,0,0,1
U005604,19,0.256,Madinah,2,6,3.0,31.9,0,1,2,0
U005605,66,0.382,Qassim,3,3,4.3,7.3,1,0,0,1
U005606,51,0.484,Riyadh,0,1,5.1,13.1,1,0,0,0
U005607,34,0.992,Makkah,1,7,1.7,50.0,1,1,0,1
U005608,55,0.514,Makkah,1,3,0.9,21.2,1,1,3,1
U005609,20,0.308,Makkah,1,3,1.8,24.3,1,0,1,1
U005610,37,0.179,Makkah,1,0,1.1,29.4,1,0,3,1
U005611,65,0.211,Hail,7,3,1.8,40.8,1,0,1,0
U005612,19,0.675,Hail,7,3,1.4,17.6,1,0,2,1
U005613,36,0.742,Eastern,4,3,1.8,26.8,1,1,0,1
U005614,50,0.708,Eastern,4,2,2.9,28.9,1,0,0,1
U005615,68,0.268,Eastern,4,0,3.0,35.9,1,1,1,0
U005616,29,0.192,Madinah,2,4,1.0,9.2,0,0,3,1
U005617,30,0.372,Riyadh,0,2,3.0,28.8,1,0,1,1
U005618,29,0.218,Riyadh,0,2,1.1,19.5,0,0,1,1
U005619,63,0.178,Makkah,1,2,2.5,21.7,1,0,1,0
U005620,34,0.342,Tabuk,6,4,4.4,15.8,1,1,1,0
U005621,34,0.739,Asir,5,5,0.0,30.5,1,0,0,0
U005622,20,0.378,Eastern,4,2,2.5,16.7,1,0,2,1
U005623,53,0.236,Eastern,4,4,1.9,7.1,0,0,0,0
U005624,31,0.484,Riyadh,0,3,2.1,39.4,1,1,1,0
U005625,39,0.483,Riyadh,0,3,4.1,21.7,1,0,0,1
U005626,20,0.585,Riyadh,0,1,2.7,20.2,0,0,2,0
U005627,44,0.218,Riyadh,0,1,2.6,8.4,1,1,0,0
U005628,31,0.283,Riyadh,0,3,0.7,31.8,1,0,0,1
U005629,42,0.799,Riyadh,0,4,0.4,15.7,1,1,2,1
U005630,52,0.345,Riyadh,0,3,2.3,20.5,1,1,1,0
U005631,24,0.338,Al Jawf,12,3,1.9,18.6,1,0,0,0
U005632,55,0.5,Najran,10,2,2.8,14.6,1,1,2,1
U005633,59,0.798,Riyadh,0,6,0.1,37.2,1,1,1,0
U005634,30,0.974,Madinah,2,6,0.4,8.0,1,1,1,1
U005635,51,0.677,Eastern,4,11,1.9,6.6,1,1,1,1
U005636,63,0.687,Makkah,1,5,1.4,44.8,1,1,1,0
U005637,44,0.642,Madinah,2,8,0.6,35.2,1,1,2,0
U005638,26,0.518,Riyadh,0,5,2.6,4.0,1,1,0,1
U005639,43,0.355,Makkah,1,1,3.8,28.1,1,0,0,1
U005640,36,0.45,Makkah,1,4,2.8,16.7,1,0,1,1
U005641,49,0.375,Madinah,2,4,2.5,11.7,1,1,1,1
U005642,41,0.534,Makkah,1,3,0.2,3.8,0,1,0,1
U005643,35,0.699,Riyadh,0,1,2.0,28.0,1,1,0,1
U005644,46,0.62,Riyadh,0,5,3.8,55.2,1,0,0,1
U005645,53,0.424,Eastern,4,0,2.8,103.4,1,1,0,0
U005646,45,0.665,Makkah,1,3,1.6,20.3,1,1,3,1
U005647,48,0.25,Madinah,2,4,0.1,1.7,1,0,0,0
U005648,29,0.768,Makkah,1,4,2.0,5.6,1,1,0,1
U005649,43,0.554,Riyadh,0,4,2.2,3.6,0,1,3,0
U005650,25,0.62,Makkah,1,5,4.3,7.3,1,1,3,1
U005651,33,0.847,Makkah,1,4,1.8,25.1,1,1,2,0
U005652,51,0.352,Jazan,9,1,2.7,7.9,0,0,1,1
U005653,54,0.374,Qassim,3,3,2.2,17.4,1,0,0,0
U005654,64,0.512,Najran,10,5,2.4,16.0,1,1,1,1
U005655,28,0.734,Riyadh,0,4,1.3,8.0,1,1,0,1
U005656,55,0.32,Riyadh,0,0,2.4,8.7,1,0,0,0
U005657,58,0.571,Al Jawf,12,4,3.9,34.5,1,0,0,1
U005658,27,0.584,Makkah,1,3,2.6,14.3,1,0,0,1
U005659,37,0.801,Riyadh,0,1,4.1,3.5,1,1,0,1
U005660,19,0.264,Riyadh,0,2,2.3,28.9,1,0,0,1
U005661,30,0.205,Al Bahah,11,0,2.5,24.4,1,0,1,1
U005662,19,0.539,Tabuk,6,3,1.9,5.5,1,0,1,1
U005663,37,0.879,Riyadh,0,1,1.8,50.8,1,0,0,1
U005664,64,0.36,Makkah,1,5,3.7,22.7,1,1,1,1
U005665,39,0.587,Najran,10,6,0.0,6.3,0,1,0,0
U005666,64,0.522,Tabuk,6,1,0.7,10.6,0,1,0,1
U005667,25,0.312,Makkah,1,3,0.7,19.0,1,1,0,0
U005668,23,0.235,Riyadh,0,1,2.8,58.3,0,1,1,1
U005669,52,0.265,Eastern,4,5,3.0,5.1,1,0,0,0
U005670,63,0.379,Eastern,4,3,3.1,15.7,0,0,1,0
U005671,24,0.586,Riyadh,0,1,2.3,17.0,1,0,0,0
U005672,60,0.347,Eastern,4,2,0.4,7.1,1,0,0,0
U005673,35,0.284,Jazan,9,3,1.1,5.8,1,0,2,1
U005674,43,0.543,Asir,5,5,0.0,18.8,1,1,0,0
U005675,27,0.148,Makkah,1,0,2.1,5.6,0,0,2,1
U005676,25,0.273,Riyadh,0,1,4.3,29.4,1,0,1,0
U005677,69,0.179,Al Bahah,11,4,0.4,4.1,1,0,0,0
U005678,45,0.235,Riyadh,0,3,1.7,39.9,1,0,0,1
U005679,54,0.609,Eastern,4,6,2.6,4.6,1,1,0,1
U005680,33,0.654,Eastern,4,3,2.0,21.5,1,1,2,1
U005681,22,0.418,Makkah,1,4,2.2,40.2,0,0,0,1
U005682,21,0.89,Makkah,1,6,0.5,13.1,1,1,1,1
U005683,19,0.231,Madinah,2,0,1.0,13.6,1,0,1,1
U005684,51,0.612,Riyadh,0,4,1.9,22.1,1,0,0,0
U005685,63,0.829,Riyadh,0,5,0.0,27.4,1,1,5,1
U005686,62,0.364,Riyadh,0,3,1.9,24.3,1,0,0,1
U005687,57,0.398,Jazan,9,4,1.7,39.7,1,0,1,1
U005688,31,0.546,Qassim,3,1,3.2,51.0,1,1,3,1
U005689,45,0.361,Eastern,4,2,4.0,10.0,1,1,0,0
U005690,41,0.414,Madinah,2,1,1.4,13.2,1,1,0,1
U005691,34,0.487,Makkah,1,3,2.2,7.4,1,0,0,1
U005692,53,0.227,Eastern,4,1,3.0,18.3,1,0,0,0
U005693,42,0.337,Riyadh,0,2,3.2,2.8,0,0,0,0
U005694,45,0.358,Al Bahah,11,3,0.0,61.5,1,1,1,1
U005695,46,0.938,Eastern,4,6,2.9,9.2,1,0,0,1
U005696,58,0.433,Makkah,1,2,1.1,23.4,1,0,0,0
U005697,49,0.804,Riyadh,0,8,1.7,30.6,1,1,0,1
U005698,32,0.507,Asir,5,0,4.0,4.3,1,0,0,0
U005699,36,0.195,Riyadh,0,5,4.7,41.5,0,0,0,1
U005700,48,0.503,Riyadh,0,2,2.1,5.6,1,1,1,0
U005701,69,0.522,Hail,7,4,3.1,52.1,0,1,1,1
U005702,38,0.57,Makkah,1,3,3.5,25.0,0,0,0,1
U005703,48,0.049,Riyadh,0,2,3.6,33.5,1,0,1,0
U005704,69,0.857,Madinah,2,3,1.5,39.1,1,0,1,1
U005705,50,0.625,Eastern,4,3,2.4,49.0,1,0,1,1
U005706,60,0.402,Riyadh,0,2,2.3,29.9,1,0,0,1
U005707,30,0.625,Eastern,4,4,4.0,23.7,1,1,0,0
U005708,23,0.634,Riyadh,0,4,2.2,16.6,1,0,0,1
U005709,20,0.926,Riyadh,0,2,1.3,15.7,1,1,0,0
U005710,65,0.661,Makkah,1,5,2.6,9.7,1,1,0,1
U005711,44,0.468,Riyadh,0,2,1.7,10.7,0,1,1,1
U005712,51,0.851,Makkah,1,3,0.7,8.0,1,1,2,1
U005713,60,0.658,Al Jawf,12,3,2.9,2.5,0,1,1,1
U005714,25,0.695,Najran,10,3,3.5,13.1,1,0,0,1
U005715,18,0.198,Najran,10,2,2.3,107.0,1,0,2,1
U005716,56,0.719,Makkah,1,2,2.7,29.7,1,1,1,1
U005717,50,0.649,Makkah,1,1,0.4,7.2,1,0,2,1
U005718,49,0.431,Al Jawf,12,3,2.4,22.6,1,0,0,0
U005719,50,0.49,Riyadh,0,2,2.2,18.6,0,0,1,1
U005720,18,0.58,Qassim,3,3,2.6,26.6,1,1,1,1
U005721,57,0.623,Makkah,1,2,2.7,17.8,1,1,2,0
U005722,33,0.422,Makkah,1,1,0.2,34.4,1,0,1,1
U005723,53,0.33,Riyadh,0,0,0.6,17.1,1,0,2,1
U005724,35,0.237,Makkah,1,0,3.4,21.0,1,1,1,1
U005725,55,0.547,Jazan,9,9,1.6,107.4,1,1,0,1
U005726,48,0.843,Eastern,4,4,2.6,24.8,1,1,0,1
U005727,56,0.611,Eastern,4,6,1.4,29.1,1,1,2,1
U005728,33,0.45,Riyadh,0,7,2.4,9.8,1,0,0,0
U005729,46,0.594,Northern Borders,8,3,2.3,18.7,0,1,1,1
U005730,39,0.653,Makkah,1,5,3.3,12.0,1,0,0,1
U005731,32,0.732,Riyadh,0,2,1.6,7.4,1,1,0,1
U005732,42,0.69,Madinah,2,3,1.6,17.5,1,1,2,1
U005733,25,0.343,Makkah,1,3,4.0,7.5,1,0,0,1
U005734,34,0.588,Asir,5,3,1.1,8.2,1,0,1,0
U005735,40,0.526,Jazan,9,4,0.0,34.2,1,0,0,1
U005736,57,0.83,Jazan,9,3,3.7,24.1,1,0,0,1
U005737,18,0.402,Al Jawf,12,2,1.0,21.4,1,0,1,1
U005738,66,0.3,Hail,7,3,2.1,17.9,0,0,1,0
U005739,61,0.189,Eastern,4,3,3.3,16.1,1,0,1,1
U005740,29,0.308,Eastern,4,0,3.5,45.6,1,0,1,1
U005741,64,0.524,Madinah,2,2,1.8,19.6,1,0,1,0
U005742,51,0.378,Asir,5,2,3.0,33.1,1,1,2,0
U005743,19,0.25,Riyadh,0,2,4.3,43.5,1,0,3,1
U005744,57,0.565,Makkah,1,3,1.9,50.1,1,1,0,1
U005745,56,0.282,Riyadh,0,1,3.4,45.1,0,0,1,0
U005746,24,0.252,Riyadh,0,0,2.4,9.3,1,0,1,1
U005747,32,0.637,Eastern,4,0,1.7,6.5,1,1,1,1
U005748,67,0.277,Asir,5,3,3.8,37.5,1,0,0,1
U005749,23,0.426,Makkah,1,4,3.5,47.6,1,1,3,1
U005750,28,0.622,Al Jawf,12,3,1.0,17.0,0,0,0,1
U005751,42,0.571,Najran,10,2,4.6,11.1,1,0,0,1
U005752,67,0.576,Eastern,4,4,0.8,25.3,1,0,2,0
U005753,65,0.26,Eastern,4,2,3.8,18.5,1,1,2,0
U005754,24,0.881,Tabuk,6,5,3.3,38.8,1,1,0,1
U005755,40,0.576,Makkah,1,1,3.2,46.1,1,1,0,1
U005756,43,0.54,Riyadh,0,4,1.8,10.8,1,0,0,1
U005757,55,0.384,Jazan,9,2,1.3,2.1,1,1,2,1
U005758,38,0.756,Madinah,2,6,1.7,1.9,1,0,0,0
U005759,45,0.447,Qassim,3,4,2.2,19.5,1,0,0,1
U005760,61,0.348,Northern Borders,8,5,3.6,14.8,0,0,1,1
U005761,59,0.479,Eastern,4,5,0.0,12.0,0,1,3,1
U005762,22,0.162,Makkah,1,1,4.1,12.4,0,0,1,0
U005763,49,0.655,Makkah,1,4,2.3,9.7,1,0,1,0
U005764,30,0.338,Makkah,1,6,2.6,15.9,1,0,2,1
U005765,31,0.73,Asir,5,3,3.4,21.6,1,1,0,1
U005766,50,0.363,Qassim,3,2,0.9,19.0,1,0,0,0
U005767,27,0.632,Asir,5,8,1.2,88.5,0,0,1,0
U005768,61,0.345,Najran,10,2,1.1,23.0,1,0,1,1
U005769,19,0.451,Eastern,4,1,0.3,14.7,1,0,0,1
U005770,30,0.485,Makkah,1,0,3.8,10.8,1,1,2,0
U005771,36,0.411,Eastern,4,3,2.5,48.9,1,1,1,1
U005772,26,0.881,Eastern,4,5,1.5,1.4,1,1,0,1
U005773,48,0.208,Jazan,9,0,2.4,11.2,1,0,0,0
U005774,36,0.701,Makkah,1,2,1.9,37.2,1,1,0,1
U005775,43,0.821,Northern Borders,8,2,1.2,18.9,1,0,0,1
U005776,46,0.818,Makkah,1,5,0.0,22.4,1,1,1,1
U005777,59,0.498,Makkah,1,3,3.9,33.4,1,1,2,1
U005778,54,0.478,Eastern,4,1,2.1,5.7,1,0,0,0
U005779,20,0.193,Riyadh,0,2,3.6,33.1,1,0,1,1
U005780,63,0.65,Tabuk,6,2,2.0,4.1,1,0,0,0
U005781,28,0.426,Riyadh,0,1,2.7,78.9,1,1,1,1
U005782,56,0.443,Eastern,4,1,2.6,52.9,1,1,0,0
U005783,47,0.729,Al Bahah,11,1,1.8,10.7,1,1,0,1
U005784,29,0.005,Makkah,1,1,3.3,95.3,1,0,0,0
U005785,30,0.601,Riyadh,0,4,1.9,41.9,1,1,3,1
U005786,30,0.695,Asir,5,4,1.4,58.1,1,0,0,1
U005787,66,0.121,Eastern,4,0,3.7,21.5,1,0,0,0
U005788,27,0.884,Asir,5,4,4.8,41.0,1,1,2,1
U005789,55,0.496,Tabuk,6,1,2.8,25.1,1,0,0,0
U005790,29,0.092,Makkah,1,2,1.7,14.3,1,0,0,0
U005791,44,0.381,Madinah,2,4,0.2,12.1,1,1,1,0
U005792,44,0.391,Riyadh,0,3,1.0,11.0,1,0,0,1
U005793,38,0.366,Jazan,9,3,2.3,33.4,1,0,3,0
U005794,63,0.52,Riyadh,0,5,1.6,46.9,1,1,0,0
U005795,39,0.359,Makkah,1,3,1.8,31.8,1,1,1,1
U005796,63,0.455,Riyadh,0,1,3.0,20.6,1,0,0,1
U005797,68,0.648,Northern Borders,8,1,0.0,23.9,1,0,2,0
U005798,48,0.384,Madinah,2,5,2.4,6.4,1,1,3,0
U005799,32,0.418,Asir,5,1,2.6,10.5,1,0,1,0
U005800,66,0.184,Riyadh,0,0,4.1,19.1,0,0,0,1
U005801,69,0.392,Al Jawf,12,1,0.8,8.8,0,1,3,0
U005802,40,0.647,Al Jawf,12,5,0.6,21.9,1,1,1,1
U005803,37,0.239,Makkah,1,6,3.5,9.4,1,0,0,0
U005804,51,0.596,Madinah,2,5,2.1,40.5,0,1,1,1
U005805,32,0.213,Tabuk,6,2,5.7,48.9,1,0,0,1
U005806,60,0.176,Makkah,1,1,0.7,34.5,1,0,0,1
U005807,50,0.065,Riyadh,0,0,2.9,18.0,1,0,0,1
U005808,30,0.675,Tabuk,6,3,2.8,11.0,1,1,1,1
U005809,33,0.171,Eastern,4,0,1.2,23.7,1,0,2,1
U005810,37,0.205,Madinah,2,1,3.2,20.1,1,0,0,1
U005811,46,0.284,Riyadh,0,0,2.6,52.9,1,1,1,1
U005812,37,0.288,Riyadh,0,2,2.0,28.2,1,1,3,0
U005813,26,0.745,Riyadh,0,1,1.6,39.6,1,0,0,1
U005814,18,0.181,Eastern,4,0,2.4,17.3,0,1,0,0
U005815,27,0.602,Eastern,4,3,3.3,15.5,0,1,0,1
U005816,52,0.741,Eastern,4,7,3.3,14.6,1,1,0,1
U005817,63,0.938,Eastern,4,7,2.3,41.3,1,1,0,1
U005818,33,0.469,Riyadh,0,2,5.0,15.3,1,0,0,1
U005819,45,0.385,Riyadh,0,2,0.9,36.7,1,1,1,1
U005820,56,0.291,Madinah,2,2,3.2,9.3,1,0,0,0
U005821,42,0.696,Riyadh,0,4,1.3,6.3,1,1,0,1
U005822,19,0.481,Northern Borders,8,2,2.1,13.5,1,0,1,0
U005823,27,0.485,Makkah,1,2,3.0,15.1,1,0,2,0
U005824,35,0.63,Jazan,9,2,5.1,85.1,1,0,0,1
U005825,58,0.704,Riyadh,0,3,1.6,6.6,1,1,0,1
U005826,61,0.648,Qassim,3,7,1.6,17.3,1,1,2,1
U005827,51,0.735,Madinah,2,5,0.0,25.3,1,0,0,1
U005828,42,0.528,Riyadh,0,6,2.6,24.8,1,0,0,1
U005829,29,0.576,Makkah,1,2,2.9,2.6,1,0,2,1
U005830,42,0.281,Riyadh,0,6,3.7,46.8,1,1,0,1
U005831,66,0.678,Qassim,3,4,0.9,18.9,1,1,0,0
U005832,22,0.683,Qassim,3,5,3.2,1.7,1,1,0,1
U005833,26,0.269,Riyadh,0,2,3.6,30.9,1,0,1,1
U005834,23,0.213,Riyadh,0,5,2.3,8.5,1,0,1,1
U005835,63,0.479,Najran,10,2,1.3,12.6,1,1,0,0
U005836,25,0.462,Makkah,1,2,2.6,30.1,1,0,0,0
U005837,27,0.464,Makkah,1,1,3.7,25.4,1,0,2,1
U005838,56,0.335,Najran,10,3,1.4,21.6,1,0,0,0
U005839,43,0.498,Al Jawf,12,2,2.9,22.6,1,0,0,0
U005840,38,0.562,Makkah,1,2,3.7,19.2,1,1,0,1
U005841,41,0.688,Najran,10,7,2.0,16.1,1,0,0,1
U005842,54,0.374,Eastern,4,2,2.9,4.7,1,0,0,1
U005843,67,0.54,Makkah,1,2,2.4,13.1,1,1,0,1
U005844,56,0.213,Madinah,2,2,0.0,13.2,1,0,0,0
U005845,38,0.72,Riyadh,0,5,0.0,16.2,1,0,0,0
U005846,65,0.845,Riyadh,0,4,0.9,10.4,1,1,2,0
U005847,42,0.643,Jazan,9,6,0.0,14.3,1,1,2,1
U005848,21,0.265,Najran,10,3,2.2,11.8,1,1,0,1
U005849,45,0.381,Madinah,2,4,1.9,18.4,1,0,0,1
U005850,50,0.793,Asir,5,3,0.5,18.0,1,1,2,1
U005851,69,0.751,Makkah,1,5,0.6,57.7,1,1,3,1
U005852,34,0.273,Riyadh,0,7,3.2,5.6,0,0,1,1
U005853,67,0.286,Najran,10,3,5.0,7.3,0,0,1,0
U005854,25,0.703,Riyadh,0,6,3.0,40.8,1,1,1,1
U005855,54,0.436,Madinah,2,1,1.4,21.7,1,0,0,1
U005856,63,0.55,Jazan,9,4,0.0,18.1,1,0,0,1
U005857,46,0.084,Makkah,1,1,1.0,37.8,0,0,0,0
U005858,39,0.229,Madinah,2,3,1.0,24.0,0,0,2,1
U005859,44,0.606,Madinah,2,2,2.1,1.9,1,0,2,0
U005860,55,0.178,Qassim,3,1,3.1,24.5,1,0,1,0
U005861,42,0.319,Al Bahah,11,0,2.2,8.7,0,0,0,0
U005862,30,0.738,Qassim,3,3,0.3,11.0,1,1,1,1
U005863,48,0.707,Riyadh,0,6,3.2,21.3,1,1,0,1
U005864,28,0.233,Qassim,3,3,2.7,26.1,1,1,1,0
U005865,19,0.451,Riyadh,0,2,1.4,8.9,1,0,1,1
U005866,66,0.683,Eastern,4,3,1.9,29.0,1,0,1,1
U005867,62,0.411,Eastern,4,5,3.1,12.2,0,0,1,0
U005868,28,0.375,Riyadh,0,2,3.9,24.7,1,1,2,1
U005869,57,0.863,Riyadh,0,6,1.7,25.0,1,1,0,1
U005870,50,0.129,Asir,5,3,1.3,6.2,0,1,3,1
U005871,22,0.07,Tabuk,6,1,3.8,27.1,0,0,3,0
U005872,62,0.391,Qassim,3,3,2.4,10.9,1,1,0,0
U005873,52,0.68,Eastern,4,6,0.0,9.6,1,0,1,1
U005874,37,0.26,Al Jawf,12,4,4.4,11.5,1,0,0,0
U005875,67,0.524,Makkah,1,4,0.7,13.1,1,0,0,1
U005876,41,0.364,Eastern,4,6,4.1,16.5,1,1,2,1
U005877,69,0.411,Tabuk,6,2,5.1,17.9,1,0,0,1
U005878,39,0.326,Madinah,2,3,0.0,21.5,1,1,1,0
U005879,59,0.285,Al Bahah,11,1,2.7,35.3,1,0,0,0
U005880,62,0.074,Northern Borders,8,0,2.5,86.4,1,0,1,0
U005881,44,0.408,Makkah,1,2,2.5,15.4,1,0,1,0
U005882,50,0.034,Najran,10,4,3.0,8.4,1,1,1,0
U005883,49,0.714,Al Bahah,11,4,1.6,12.6,1,1,2,0
U005884,28,0.557,Makkah,1,2,1.5,20.4,1,0,0,1
U005885,46,0.37,Makkah,1,2,0.7,20.7,0,0,0,1
U005886,47,0.036,Northern Borders,8,4,2.3,68.8,1,1,2,0
U005887,52,0.661,Makkah,1,5,1.1,19.6,0,1,2,0
U005888,67,0.693,Jazan,9,5,0.8,46.0,1,0,0,0
U005889,40,0.408,Riyadh,0,2,1.9,13.7,1,0,1,1
U005890,33,0.686,Asir,5,1,0.0,7.9,1,1,0,1
U005891,27,0.731,Northern Borders,8,2,1.6,13.9,1,0,0,1
U005892,43,0.479,Eastern,4,2,1.2,30.0,1,0,0,0
U005893,61,0.367,Makkah,1,0,2.9,18.0,1,1,1,0
U005894,62,0.129,Jazan,9,1,0.0,30.5,1,1,1,0
U005895,32,0.722,Riyadh,0,1,1.8,87.9,1,1,0,0
U005896,57,0.227,Qassim,3,2,2.3,33.3,1,0,1,0
U005897,55,0.118,Riyadh,0,3,3.3,23.7,0,0,1,0
U005898,31,0.577,Makkah,1,3,1.3,34.3,1,0,0,0
U005899,58,0.624,Makkah,1,6,2.0,7.0,1,1,1,0
U005900,22,0.86,Eastern,4,5,1.5,22.1,1,1,2,1
U005901,36,0.234,Hail,7,3,3.4,9.3,1,0,0,1
U005902,65,0.15,Najran,10,1,2.0,36.3,1,1,3,1
U005903,50,0.883,Asir,5,3,0.5,18.1,1,1,0,0
U005904,42,0.51,Eastern,4,3,1.4,35.1,1,1,2,1
U005905,53,0.719,Jazan,9,0,3.3,0.5,1,0,0,1
U005906,53,0.356,Eastern,4,4,2.3,54.7,1,1,1,0
U005907,57,0.429,Al Bahah,11,3,1.1,18.6,1,0,1,1
U005908,66,0.242,Al Bahah,11,0,1.3,16.3,1,0,0,1
U005909,30,0.567,Riyadh,0,3,0.5,40.2,0,0,1,1
U005910,44,0.638,Eastern,4,3,2.0,8.4,1,0,2,1
U005911,49,0.536,Najran,10,2,0.5,33.5,1,0,0,1
U005912,67,0.463,Asir,5,7,1.8,30.0,1,0,0,1
U005913,53,0.609,Riyadh,0,3,1.8,12.2,1,1,2,1
U005914,69,0.508,Riyadh,0,3,2.4,16.8,1,0,0,0
U005915,55,0.246,Najran,10,2,2.7,21.0,1,0,0,0
U005916,55,0.203,Makkah,1,1,2.5,35.2,1,0,1,0
U005917,18,0.437,Tabuk,6,4,3.6,25.2,1,0,0,1
U005918,20,0.321,Asir,5,3,0.5,14.0,1,0,0,1
U005919,19,0.816,Riyadh,0,2,3.4,2.5,0,0,0,0
U005920,21,0.367,Makkah,1,2,1.7,13.8,0,0,0,1
U005921,60,0.597,Riyadh,0,9,1.6,29.3,1,1,4,1
U005922,31,0.486,Riyadh,0,0,1.5,1.4,1,1,0,1
U005923,66,0.28,Qassim,3,2,1.6,11.1,1,0,0,0
U005924,62,0.766,Riyadh,0,7,1.7,24.9,1,0,1,1
U005925,22,0.355,Riyadh,0,1,3.8,39.0,1,0,1,0
U005926,69,0.174,Makkah,1,2,1.9,43.4,1,1,0,0
U005927,61,0.451,Makkah,1,0,2.3,12.7,1,0,0,0
U005928,63,0.589,Asir,5,8,3.4,16.0,1,0,1,1
U005929,23,0.647,Makkah,1,5,0.5,9.3,1,0,0,1
U005930,34,0.773,Asir,5,1,2.6,22.5,0,1,0,0
U005931,24,0.388,Madinah,2,2,2.8,12.7,0,0,0,0
U005932,50,0.34,Makkah,1,1,1.7,2.5,1,0,0,1
U005933,29,0.698,Riyadh,0,3,1.3,4.5,1,0,0,1
U005934,52,0.638,Riyadh,0,2,2.7,10.8,0,0,0,1
U005935,63,0.359,Riyadh,0,1,1.5,11.2,1,0,2,1
U005936,26,0.866,Riyadh,0,1,1.1,4.5,1,1,2,1
U005937,64,0.535,Najran,10,2,0.0,20.7,1,0,0,0
U005938,23,0.651,Riyadh,0,2,0.6,18.6,1,0,0,0
U005939,63,0.866,Makkah,1,2,1.5,29.2,1,0,0,0
U005940,62,0.767,Al Bahah,11,1,4.7,28.0,1,1,2,0
U005941,62,0.609,Madinah,2,4,0.8,52.9,1,1,4,0
U005942,42,0.101,Makkah,1,3,1.2,25.5,0,0,0,1
U005943,43,0.329,Makkah,1,3,1.9,10.1,1,0,0,1
U005944,48,0.812,Makkah,1,6,1.8,36.0,1,1,1,1
U005945,42,0.591,Eastern,4,8,3.0,15.1,0,0,0,1
U005946,19,0.242,Asir,5,1,4.1,24.2,1,1,1,0
U005947,65,0.178,Riyadh,0,1,1.9,45.0,1,0,0,0
U005948,64,0.641,Makkah,1,4,0.9,40.4,1,0,0,0
U005949,63,0.824,Makkah,1,3,0.4,25.0,0,0,0,1
U005950,50,0.503,Riyadh,0,4,0.6,20.3,1,1,3,0
U005951,40,0.164,Hail,7,2,2.5,24.5,1,1,1,1
U005952,58,0.17,Riyadh,0,0,3.8,7.3,1,0,0,1
U005953,39,0.553,Riyadh,0,3,3.0,16.6,0,0,0,1
U005954,18,0.546,Qassim,3,3,1.4,33.2,1,0,0,1
U005955,54,0.373,Tabuk,6,1,2.0,23.5,0,0,2,1
U005956,36,0.132,Makkah,1,2,3.4,33.7,1,0,1,1
U005957,20,0.556,Al Jawf,12,3,0.0,17.7,1,1,0,1
U005958,42,0.422,Riyadh,0,0,0.4,30.9,1,0,0,0
U005959,51,0.735,Makkah,1,2,0.3,31.0,1,1,0,1
U005960,57,0.902,Riyadh,0,3,1.6,73.7,1,1,0,1
U005961,65,0.782,Eastern,4,5,1.4,11.9,1,0,2,1
U005962,61,0.858,Eastern,4,3,2.2,33.3,1,1,2,0
U005963,39,0.321,Riyadh,0,1,4.2,14.0,0,0,1,1
U005964,27,0.269,Jazan,9,4,1.3,7.1,0,1,1,1
U005965,59,0.539,Madinah,2,4,1.2,43.6,1,0,1,0
U005966,67,0.768,Eastern,4,3,1.7,6.7,1,1,0,0
U005967,65,0.465,Madinah,2,3,0.6,3.4,1,0,0,0
U005968,18,0.582,Riyadh,0,1,2.0,26.4,1,0,1,1
U005969,51,0.655,Madinah,2,4,3.2,46.7,1,1,0,1
U005970,28,0.258,Northern Borders,8,4,3.3,93.2,1,1,0,0
U005971,19,0.628,Riyadh,0,5,2.9,18.8,1,1,1,1
U005972,28,0.359,Riyadh,0,4,3.3,0.6,1,1,0,1
U005973,42,0.255,Eastern,4,2,1.9,16.1,1,0,1,0
U005974,46,0.388,Tabuk,6,3,1.4,60.7,1,0,0,0
U005975,32,0.456,Riyadh,0,1,3.1,12.8,1,0,0,1
U005976,22,0.471,Makkah,1,1,2.7,71.9,1,1,1,0
U005977,29,0.685,Riyadh,0,8,4.0,9.3,0,0,0,0
U005978,36,0.663,Madinah,2,3,0.2,8.4,0,0,2,1
U005979,26,0.8,Riyadh,0,4,0.7,17.6,1,0,1,0
